https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-none.html,desktop,0.95,0.83,1.1 s,0.93,1.1 s,0.83,1.1 s,0.84,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-none.html,mobile,0.81,0.46,3.1 s,0.54,3.9 s,0.72,3.1 s,0.79,4.1 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto.html,desktop,0.9,0.64,1.4 s,0.81,1.5 s,0.64,1.4 s,0.81,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto.html,mobile,0.77,0.47,3.1 s,0.43,4.2 s,0.73,3.1 s,0.7,4.6 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto-all.html,desktop,0.93,0.83,1.1 s,0.87,1.3 s,0.83,1.1 s,0.85,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto-all.html,mobile,0.73,0.43,3.2 s,0.4,4.4 s,0.7,3.2 s,0.67,4.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-none.html,desktop,0.9,0.62,1.4 s,0.8,1.5 s,0.62,1.4 s,0.87,1.4 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-none.html,mobile,0.8,0.41,3.3 s,0.49,4.0 s,0.68,3.3 s,0.91,3.3 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto.html,desktop,0.9,0.64,1.4 s,0.79,1.5 s,0.64,1.4 s,0.88,1.4 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto.html,mobile,0.76,0.25,3.9 s,0.4,4.4 s,0.52,3.9 s,0.82,3.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto-all.html,desktop,0.95,0.83,1.1 s,0.92,1.1 s,0.83,1.1 s,0.96,1.1 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto-all.html,mobile,0.85,0.49,3.0 s,0.75,3.1 s,0.74,3.0 s,0.94,3.0 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-none.html,desktop,0.93,0.83,1.1 s,0.79,1.5 s,0.83,1.1 s,0.96,1.1 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-none.html,mobile,0.72,0.59,2.7 s,0.08,6.5 s,0.81,2.7 s,0.89,3.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto.html,desktop,0.96,0.98,0.7 s,0.85,1.4 s,0.98,0.7 s,1,0.7 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto.html,mobile,0.73,0.59,2.7 s,0.12,6.1 s,0.82,2.7 s,0.95,2.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto-all.html,desktop,0.95,0.92,0.9 s,0.86,1.3 s,0.92,0.9 s,0.98,0.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto-all.html,mobile,0.68,0.59,2.7 s,0.07,6.8 s,0.82,2.7 s,0.87,3.6 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-none.html,desktop,0.93,0.97,0.7 s,0.77,1.6 s,0.97,0.7 s,0.94,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-none.html,mobile,0.8,0.59,2.7 s,0.63,3.5 s,0.82,2.7 s,0.61,5.1 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto.html,desktop,0.98,0.97,0.7 s,0.96,0.9 s,0.97,0.7 s,0.92,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto.html,mobile,0.81,0.59,2.7 s,0.5,4.0 s,0.82,2.7 s,0.72,4.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto-all.html,desktop,0.94,0.98,0.7 s,0.78,1.6 s,0.98,0.7 s,0.93,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto-all.html,mobile,0.81,0.59,2.7 s,0.54,3.8 s,0.82,2.7 s,0.64,5.0 s
