https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-none.html,desktop,0.95,0.84,1.0 s,0.93,1.1 s,0.84,1.0 s,0.79,1.6 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-none.html,mobile,0.69,0.27,3.8 s,0.33,4.7 s,0.54,3.8 s,0.57,5.3 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto.html,desktop,0.84,0.65,1.3 s,0.61,2.0 s,0.65,1.3 s,0.73,1.7 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto.html,mobile,0.79,0.43,3.2 s,0.53,3.9 s,0.7,3.2 s,0.66,4.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto-all.html,desktop,0.92,0.77,1.2 s,0.87,1.3 s,0.77,1.2 s,0.81,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto-all.html,mobile,0.74,0.45,3.1 s,0.42,4.3 s,0.72,3.1 s,0.72,4.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-none.html,desktop,0.86,0.49,1.6 s,0.71,1.8 s,0.49,1.6 s,0.79,1.6 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-none.html,mobile,0.81,0.43,3.2 s,0.49,4.0 s,0.7,3.2 s,0.92,3.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto.html,desktop,0.9,0.78,1.1 s,0.71,1.8 s,0.78,1.1 s,0.94,1.1 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto.html,mobile,0.77,0.43,3.2 s,0.35,4.6 s,0.7,3.2 s,0.91,3.3 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto-all.html,desktop,0.88,0.72,1.2 s,0.68,1.8 s,0.72,1.2 s,0.92,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto-all.html,mobile,0.75,0.44,3.2 s,0.39,4.4 s,0.7,3.2 s,0.92,3.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-none.html,desktop,0.93,0.88,1.0 s,0.78,1.6 s,0.88,1.0 s,0.97,1.0 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-none.html,mobile,0.72,0.58,2.8 s,0.08,6.7 s,0.81,2.8 s,0.96,2.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto.html,desktop,0.97,0.97,0.7 s,0.9,1.2 s,0.97,0.7 s,0.99,0.7 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto.html,mobile,0.9,0.56,2.8 s,0.81,2.9 s,0.8,2.8 s,0.96,2.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto-all.html,desktop,0.98,0.97,0.7 s,0.97,0.8 s,0.97,0.7 s,1,0.7 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto-all.html,mobile,0.71,0.59,2.7 s,0.15,5.8 s,0.81,2.7 s,0.94,3.0 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-none.html,desktop,0.94,0.96,0.8 s,0.82,1.5 s,0.96,0.8 s,0.85,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-none.html,mobile,0.68,0.59,2.7 s,0.15,5.8 s,0.81,2.7 s,0.65,4.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto.html,desktop,0.97,0.97,0.7 s,0.97,0.9 s,0.97,0.7 s,0.83,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto.html,mobile,0.73,0.58,2.7 s,0.2,5.4 s,0.81,2.7 s,0.67,4.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto-all.html,desktop,0.97,0.97,0.7 s,0.92,1.1 s,0.97,0.7 s,0.89,1.3 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto-all.html,mobile,0.83,0.57,2.8 s,0.66,3.4 s,0.8,2.8 s,0.62,5.1 s
