https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-none.html,desktop,0.95,0.86,1.0 s,0.94,1.0 s,0.86,1.0 s,0.82,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-none.html,mobile,0.78,0.46,3.1 s,0.56,3.8 s,0.72,3.1 s,0.74,4.4 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto.html,desktop,0.93,0.74,1.2 s,0.88,1.3 s,0.74,1.2 s,0.82,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto.html,mobile,0.78,0.41,3.3 s,0.51,4.0 s,0.68,3.3 s,0.65,4.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto-all.html,desktop,0.92,0.85,1.0 s,0.83,1.4 s,0.85,1.0 s,0.83,1.5 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-1-auto-all.html,mobile,0.76,0.44,3.2 s,0.52,3.9 s,0.71,3.2 s,0.66,4.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-none.html,desktop,0.89,0.73,1.2 s,0.71,1.8 s,0.73,1.2 s,0.92,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-none.html,mobile,0.81,0.44,3.2 s,0.5,4.0 s,0.71,3.2 s,0.92,3.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto.html,desktop,0.86,0.66,1.3 s,0.63,2.0 s,0.66,1.3 s,0.89,1.3 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto.html,mobile,0.8,0.48,3.0 s,0.44,4.2 s,0.74,3.0 s,0.91,3.3 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto-all.html,desktop,0.93,0.75,1.2 s,0.88,1.3 s,0.75,1.2 s,0.93,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-2-auto-all.html,mobile,0.67,0.42,3.2 s,0.06,6.9 s,0.69,3.2 s,0.91,3.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-none.html,desktop,0.95,0.8,1.1 s,0.9,1.2 s,0.8,1.1 s,0.95,1.1 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-none.html,mobile,0.8,0.6,2.7 s,0.41,4.3 s,0.82,2.7 s,0.86,3.6 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto.html,desktop,0.98,0.92,0.9 s,0.97,0.9 s,0.92,0.9 s,0.99,0.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto.html,mobile,0.86,0.58,2.8 s,0.66,3.4 s,0.81,2.8 s,0.84,3.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto-all.html,desktop,0.96,0.96,0.8 s,0.89,1.2 s,0.96,0.8 s,0.99,0.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-3-auto-all.html,mobile,0.68,0.29,3.7 s,0.19,5.5 s,0.56,3.7 s,0.83,3.9 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-none.html,desktop,0.97,0.97,0.7 s,0.91,1.1 s,0.97,0.7 s,0.92,1.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-none.html,mobile,0.81,0.59,2.7 s,0.66,3.4 s,0.81,2.7 s,0.66,4.8 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto.html,desktop,0.98,0.97,0.7 s,0.97,0.9 s,0.97,0.7 s,0.88,1.4 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto.html,mobile,0.82,0.58,2.8 s,0.53,3.9 s,0.81,2.8 s,0.77,4.2 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto-all.html,desktop,0.95,0.97,0.7 s,0.85,1.3 s,0.97,0.7 s,0.88,1.4 s
https://s-ishizaki.sakura.ne.jp/sample/04/index-test-4-auto-all.html,mobile,0.73,0.58,2.8 s,0.18,5.5 s,0.81,2.8 s,0.76,4.3 s
